iter	Accuracy	MultiClass
883	0.9784391279	0.09898180688
884	0.9783908933	0.09891343526
885	0.9784873625	0.09880845197
886	0.9785838318	0.09871061672
887	0.9785838318	0.09868386158
888	0.9784873625	0.09865700635
889	0.9784873625	0.09859605363
890	0.978680301	0.09841950152
891	0.9787285356	0.09836145158
892	0.978680301	0.09831273415
893	0.978680301	0.09827433841
894	0.9787767702	0.09809549587
895	0.9787767702	0.09806254654
896	0.9787767702	0.09800401968
897	0.9788250048	0.09796094885
898	0.9788250048	0.09787889348
899	0.9787767702	0.09784537891
900	0.9790661779	0.09767568045
901	0.9788732394	0.09762028601
902	0.9788732394	0.09752158522
903	0.9787285356	0.09746347641
904	0.9787285356	0.09740959519
905	0.9787767702	0.09734462684
906	0.9787767702	0.09729083394
907	0.9788250048	0.09724750405
908	0.9787767702	0.09711428184
909	0.9788250048	0.09703030109
910	0.978921474	0.09694283464
911	0.978921474	0.09687920875
912	0.9789697087	0.09684722506
913	0.9788732394	0.09679205436
914	0.978921474	0.09667364051
915	0.9789697087	0.09652549218
916	0.9789697087	0.0964503729
917	0.9790179433	0.09642538416
918	0.9790661779	0.0963472561
919	0.9792108817	0.09619662892
920	0.9792591163	0.09613482243
921	0.979307351	0.09603781151
922	0.9792108817	0.09584974244
923	0.9792591163	0.09576660957
924	0.9792591163	0.09569321547
925	0.9791144125	0.09554864117
926	0.9792108817	0.09542393303
927	0.9791626471	0.09531944432
928	0.9792591163	0.09513693943
929	0.9792108817	0.09507118209
930	0.9792108817	0.09503759097
931	0.9793555856	0.09494373013
932	0.979307351	0.09490220197
933	0.979307351	0.09483867618
934	0.979307351	0.09467666747
935	0.979307351	0.0946142604
936	0.9794038202	0.09454509979
937	0.9794038202	0.09440423493
938	0.9794520548	0.0943308585
939	0.9795002894	0.09415581961
940	0.9795002894	0.09395576844
941	0.9795002894	0.0938940856
942	0.979548524	0.09379883519
943	0.979548524	0.0937608575
944	0.9795967586	0.0937325126
945	0.9795967586	0.09367221344
946	0.9796449932	0.09357383061
947	0.9796449932	0.09346246471
948	0.9796932279	0.09339066038
949	0.9797896971	0.09331417507
950	0.9798861663	0.09322126809
951	0.9798861663	0.09316246449
952	0.9798861663	0.09309885627
953	0.9798861663	0.09304576405
954	0.9797896971	0.09296174797
955	0.9798379317	0.0928319938
956	0.9798379317	0.09278905251
957	0.9799344009	0.09260269686
958	0.9799344009	0.09256780449
959	0.9798861663	0.09251497722
960	0.9799826355	0.09245023262
961	0.9800308702	0.09240340524
962	0.9800308702	0.0923799415
963	0.9800308702	0.09231032751
964	0.9799344009	0.09221349912
965	0.9798861663	0.09214307258
966	0.9798861663	0.09201342439
967	0.9797896971	0.09195077592
968	0.9797896971	0.09186264412
969	0.9798379317	0.09177579591
970	0.9798379317	0.09173588106
971	0.9798379317	0.09168708709
972	0.9798379317	0.09157421974
973	0.9798379317	0.09155911109
974	0.9798861663	0.09148068274
975	0.9798379317	0.09143720565
976	0.9798379317	0.09137799577
977	0.9798861663	0.0913245326
978	0.9799344009	0.09124563321
979	0.9797896971	0.09113384337
980	0.9799826355	0.09097313591
981	0.9801273394	0.09094321302
982	0.9800308702	0.09089027389
983	0.980175574	0.09077822497
984	0.980175574	0.09063604709
985	0.980175574	0.0906021969
986	0.980175574	0.09055764818
987	0.9801273394	0.09039339614
988	0.9802720432	0.09027918043
989	0.9803202778	0.09019598868
990	0.9803685124	0.09014907887
991	0.9803685124	0.09012719901
992	0.9804167471	0.09003886702
993	0.9804167471	0.08996495477
994	0.9804167471	0.08991430019
995	0.9804167471	0.08987780627
996	0.9803685124	0.08983477078
997	0.9803685124	0.08980026701
998	0.9803685124	0.08976044049
999	0.9803202778	0.0897054111
1000	0.9803202778	0.08965822456
1001	0.9803685124	0.08962193084
1002	0.9804167471	0.08953992846
1003	0.9804167471	0.089495945
1004	0.9803685124	0.08943311988
1005	0.9804649817	0.08939443563
1006	0.9804167471	0.08935898389
1007	0.9804167471	0.08932794817
1008	0.9803685124	0.08928967608
1009	0.9805132163	0.08926122519
1010	0.9805132163	0.089220645
1011	0.9805132163	0.08904083093
1012	0.9805614509	0.08897638073
1013	0.9805614509	0.088855594
1014	0.9805614509	0.08870957713
1015	0.9807061547	0.08866736007
1016	0.980802624	0.08860349867
1017	0.980802624	0.08855554079
1018	0.9807543893	0.08844427498
1019	0.980802624	0.08841684273
1020	0.9807061547	0.08835129735
1021	0.9807543893	0.08833118389
1022	0.980802624	0.0882701664
1023	0.980802624	0.08824856328
1024	0.9809955624	0.08811441665
1025	0.9809955624	0.08808747309
1026	0.9809955624	0.0880540645
1027	0.9809955624	0.08801989047
1028	0.981043797	0.0880042048
1029	0.981043797	0.08796245289
1030	0.9809955624	0.08794199792
1031	0.9809955624	0.08790416154
1032	0.9812367355	0.08778197936
1033	0.9811885009	0.08772171553
1034	0.9811885009	0.08762047113
1035	0.9811402663	0.08760579231
1036	0.9812367355	0.08757336113
1037	0.9812849701	0.08754644112
1038	0.9813814393	0.08740943292
1039	0.9813814393	0.08728878751
1040	0.9813332047	0.08725214051
1041	0.9813332047	0.08722009793
1042	0.9813814393	0.08715938073
1043	0.9814296739	0.08712094966
1044	0.9814779085	0.08707747845
1045	0.9814779085	0.08704677245
1046	0.9814779085	0.08702738322
1047	0.9814296739	0.08696434025
1048	0.9814296739	0.08692093381
1049	0.9815261432	0.08682398766
1050	0.9816226124	0.0867473787
1051	0.9816226124	0.08670974252
1052	0.9816226124	0.08666773742
1053	0.9816226124	0.0865283328
1054	0.9816226124	0.08645284256
1055	0.9817673162	0.08629092217
1056	0.9818155508	0.08623830687
1057	0.9819120201	0.08614041864
1058	0.9819120201	0.08612388509
1059	0.9818637855	0.0860764748
1060	0.9818637855	0.08604898366
1061	0.9819602547	0.08591739832
1062	0.9819602547	0.08580702749
1063	0.9820567239	0.08577128724
1064	0.9819602547	0.08570767314
1065	0.9820084893	0.0856705021
1066	0.9820084893	0.08563782951
1067	0.9820084893	0.08560453868
1068	0.9820084893	0.08552388466
1069	0.9820084893	0.08547540275
1070	0.9820084893	0.08537218586
1071	0.9820084893	0.08528844063
1072	0.9820084893	0.08526417024
1073	0.9820084893	0.08523212766
1074	0.9820084893	0.08520417137
1075	0.9820567239	0.08514658659
1076	0.9821049585	0.08506900023
1077	0.9821531931	0.08502466937
1078	0.9821049585	0.08500575706
1079	0.9821049585	0.08492069292
1080	0.9821049585	0.08488809099
1081	0.9821531931	0.08485048424
1082	0.9821531931	0.08481075192
1083	0.9821531931	0.08477536495
1084	0.9821049585	0.08474018996
1085	0.9821049585	0.08471086764
1086	0.9821049585	0.08469862057
1087	0.9820567239	0.08463832142
1088	0.9820567239	0.08460285202
1089	0.9820567239	0.08456864266
1090	0.9820567239	0.08453906716
1091	0.9820567239	0.08449881081
1092	0.9820567239	0.08445194222
1093	0.9820567239	0.08434423866
1094	0.9820084893	0.08432342453
1095	0.9820567239	0.08426062297
1096	0.9820567239	0.08422594256
1097	0.9820567239	0.08409681252
1098	0.9820567239	0.08396864223
1099	0.9821049585	0.0839454199
1100	0.9821049585	0.08392616609
1101	0.9821049585	0.08390198402
1102	0.9821049585	0.08386468345
1103	0.9821531931	0.08383840524
1104	0.9821531931	0.08371521031
1105	0.9821531931	0.08368617063
1106	0.9821531931	0.08361243502
1107	0.9822014277	0.08358393704
1108	0.9822496624	0.08348533046
1109	0.9822014277	0.08346646526
1110	0.9822496624	0.08343931563
1111	0.982297897	0.08334553722
1112	0.982297897	0.08332604201
1113	0.9822496624	0.08329701999
1114	0.982297897	0.08321592437
1115	0.982297897	0.08318839201
1116	0.9823461316	0.08315034955
1117	0.9823461316	0.08311208335
1118	0.9823461316	0.08308363835
1119	0.982297897	0.08304029079
1120	0.982297897	0.08299608946
1121	0.9822496624	0.08286303212
1122	0.9822496624	0.08281831265
1123	0.9822496624	0.08271208109
1124	0.9822496624	0.08265997217
1125	0.9822496624	0.08260622048
1126	0.9822496624	0.08256144214
1127	0.9822496624	0.08253546422
1128	0.982297897	0.0825086502
1129	0.982297897	0.08248611677
1130	0.982297897	0.08246981286
1131	0.9823943662	0.08235436656
1132	0.9823943662	0.08232384898
1133	0.9823943662	0.08228624812
1134	0.9823943662	0.08224860605
1135	0.9824908354	0.08218576327
1136	0.9826355393	0.08212332677
1137	0.9826837739	0.08207393222
1138	0.9826837739	0.08204220171
1139	0.9826837739	0.08200563714
1140	0.9825873046	0.08192785058
1141	0.9826355393	0.08190253801
1142	0.9826355393	0.08185740638
1143	0.9826837739	0.08183571493
1144	0.9826355393	0.08180595102
1145	0.9826355393	0.08175862316
1146	0.9824426008	0.08157496422
1147	0.9824908354	0.08149581753
1148	0.9824908354	0.08147390234
1149	0.9824426008	0.08140035516
1150	0.98253907	0.08136457958
1151	0.98253907	0.08134461332
1152	0.9826355393	0.08132050191
1153	0.9826355393	0.081252566
1154	0.9826355393	0.08122129475
1155	0.98253907	0.08118810402
1156	0.98253907	0.08116242639
1157	0.9826837739	0.0810414748
1158	0.9826355393	0.08101640952
1159	0.9826355393	0.08091493548
1160	0.9825873046	0.08082783997
1161	0.9826355393	0.08079951862
1162	0.9826355393	0.08072268004
1163	0.9826837739	0.08066657904
1164	0.9826837739	0.08062974951
1165	0.9826837739	0.08055666159
1166	0.9826837739	0.08053671888
1167	0.9826837739	0.08041046808
1168	0.9826837739	0.08038173457
1169	0.9827320085	0.08036411174
1170	0.9827320085	0.08031512935
1171	0.9827320085	0.08029735932
1172	0.9827802431	0.08015527565
1173	0.9827802431	0.08013526229
1174	0.9829249469	0.08003898737
1175	0.9829249469	0.08001763743
1176	0.9828767123	0.07999722368
1177	0.9828284777	0.07992514261
1178	0.9828767123	0.07983490291
1179	0.9828767123	0.07981207507
1180	0.9828767123	0.07975032158
1181	0.9828767123	0.07970783956
1182	0.9828767123	0.07969000476
1183	0.9828767123	0.0796563842
1184	0.9828767123	0.07962153304
1185	0.9829249469	0.07953414313
1186	0.9829249469	0.07950464418
1187	0.9830214162	0.07942173505
1188	0.9830214162	0.07939568059
1189	0.9830696508	0.07936385587
1190	0.9830696508	0.07934182881
1191	0.9829731816	0.07931125824
1192	0.9830214162	0.0792939887
1193	0.9830214162	0.07926970652
1194	0.9830214162	0.07925664102
1195	0.9830214162	0.07918398881
1196	0.9830214162	0.07914949682
1197	0.9830696508	0.07913013703
1198	0.9830696508	0.07910997058
1199	0.9830696508	0.07909122903
1200	0.9830696508	0.07903849009
1201	0.9831178854	0.07895543376
1202	0.9831178854	0.07894014848
1203	0.9831178854	0.07891686138
1204	0.98316612	0.07879054581
1205	0.9832143546	0.07868983721
1206	0.9832143546	0.07867393369
1207	0.9832143546	0.07857499149
1208	0.9832143546	0.07855397717
1209	0.9832143546	0.07850563068
1210	0.9832625892	0.07840449226
1211	0.9832625892	0.07836546062
1212	0.9833108238	0.07826327413
1213	0.9832625892	0.07819792306
1214	0.9832143546	0.07813881917
1215	0.9832143546	0.07807158982
1216	0.9833108238	0.07804750784
1217	0.9833108238	0.07802799496
1218	0.9833108238	0.07799934389
1219	0.9833590585	0.07798425879
1220	0.9833590585	0.0779420594
1221	0.9833590585	0.07790654289
1222	0.9833590585	0.07785305617
1223	0.9833590585	0.07783244223
1224	0.9834072931	0.07774888542
1225	0.9834072931	0.07772513906
1226	0.9834072931	0.07768775017
1227	0.9834072931	0.0776371368
1228	0.9834072931	0.07761790066
1229	0.9834072931	0.07760239163
1230	0.9834072931	0.07756168778
1231	0.9834555277	0.0774867157
1232	0.9834072931	0.07744718357
1233	0.9834072931	0.07742285429
1234	0.9834555277	0.0773963229
1235	0.9833590585	0.07733602964
1236	0.9834072931	0.07730037771
1237	0.9833590585	0.07726419586
1238	0.9833590585	0.0772497349
1239	0.9833590585	0.07723072839
1240	0.9833590585	0.07718436028
1241	0.9833590585	0.07714624716
1242	0.9833590585	0.07713109141
1243	0.9833590585	0.07709707635
1244	0.9833590585	0.07708137302
1245	0.9833590585	0.07706028804
1246	0.9834072931	0.07703582334
1247	0.9834072931	0.07701162949
1248	0.9833590585	0.07696973627
1249	0.9833590585	0.07686800904
1250	0.9833590585	0.07684644125
1251	0.9834072931	0.0766253993
1252	0.9834072931	0.07660737609
1253	0.9834555277	0.07658827537
1254	0.9834555277	0.07655490211
1255	0.9834555277	0.07646442099
1256	0.9835519969	0.07644500821
1257	0.9835519969	0.07643306731
1258	0.9836484661	0.07638012818
1259	0.9836484661	0.07636254068
1260	0.9836484661	0.07627434411
1261	0.9836484661	0.07622555603
1262	0.9836967008	0.0761964869
1263	0.9837449354	0.07613428592
1264	0.9837449354	0.07612252166
1265	0.9837449354	0.07607312711
1266	0.9837449354	0.07603606795
1267	0.9837449354	0.07601695546
1268	0.9837449354	0.07600487325
1269	0.9836967008	0.07597024584
1270	0.9836967008	0.0759339109
1271	0.9836967008	0.07592478448
1272	0.9837449354	0.07589512655
1273	0.9837449354	0.07587341156
1274	0.98379317	0.07577711308
1275	0.98379317	0.07576085039
1276	0.9838414046	0.07570020384
1277	0.9838414046	0.07559778772
1278	0.9838414046	0.07546105625
1279	0.9838414046	0.07544394568
1280	0.9838414046	0.07543540217
1281	0.9838414046	0.07540914163
1282	0.9838414046	0.07533715476
1283	0.9839861084	0.07521552017
1284	0.9839378738	0.07518554428
1285	0.9840825777	0.07516980562
1286	0.9840825777	0.07515162932
1287	0.9840825777	0.07513974731
1288	0.9840825777	0.0751041837
1289	0.9840825777	0.07502871114
1290	0.9841308123	0.0749461494
1291	0.9841308123	0.07488628007
1292	0.9841308123	0.07487399178
1293	0.9841308123	0.07482281905
1294	0.9841308123	0.07480973
1295	0.9841308123	0.07478851548
1296	0.9841308123	0.07477327141
1297	0.9841308123	0.07476098901
1298	0.9841308123	0.0746724215
1299	0.9841308123	0.07465446306
1300	0.9841308123	0.07456019006
1301	0.9841308123	0.07454313248
1302	0.9841308123	0.07444770544
1303	0.9841308123	0.07443594118
1304	0.9841308123	0.07440926848
1305	0.9841308123	0.07438983214
1306	0.9841308123	0.07430707021
1307	0.9841308123	0.07427944954
1308	0.9841308123	0.07420266983
1309	0.9841308123	0.07410068354
1310	0.9840825777	0.07408504497
1311	0.9841790469	0.07400205341
1312	0.9841790469	0.07398401842
1313	0.9841790469	0.07396567137
1314	0.9841790469	0.07390216914
1315	0.9841790469	0.07388328039
1316	0.9841790469	0.07385698451
1317	0.9841790469	0.07382747379
1318	0.9841790469	0.07380090707
1319	0.9841790469	0.07378326069
1320	0.9841790469	0.07370403745
1321	0.9841790469	0.07364097093
1322	0.9841790469	0.07361703027
1323	0.9841790469	0.07360841021
1324	0.9842272815	0.07354996578
1325	0.9842755161	0.07349518959
1326	0.9842272815	0.07346272896
1327	0.9842272815	0.07342843128
1328	0.9842272815	0.0734150125
1329	0.9842272815	0.07340063396
1330	0.9842272815	0.07338560775
1331	0.9842272815	0.07337101725
1332	0.9842272815	0.07333736725
1333	0.9842272815	0.07330771521
1334	0.9842272815	0.07326096438
1335	0.9842272815	0.07324363006
1336	0.9842272815	0.07322553031
1337	0.9843237507	0.07316934099
1338	0.9842755161	0.07315066421
1339	0.9842755161	0.07313890584
1340	0.9842755161	0.0731132812
1341	0.9842755161	0.07309312064
1342	0.9842755161	0.07306741946
1343	0.9843237507	0.07303703731
1344	0.9843237507	0.07302075695
1345	0.9843237507	0.07300785631
1346	0.9843237507	0.07298915597
1347	0.9843237507	0.07293118847
1348	0.9844202199	0.07277840628
1349	0.9843719853	0.07270878051
1350	0.9843719853	0.07265278549
1351	0.9843719853	0.0726409918
1352	0.9844202199	0.0725666674
1353	0.9845166892	0.07255650468
1354	0.9845166892	0.07254505838
1355	0.9845166892	0.0725273178
1356	0.9845166892	0.07247728734
1357	0.9845166892	0.07245703846
1358	0.9845166892	0.07244499747
1359	0.9845166892	0.07243434016
1360	0.9845166892	0.07238314388
1361	0.9845166892	0.0722291252
1362	0.9845166892	0.07221133751
1363	0.9845649238	0.0721866314
1364	0.9845649238	0.07217094573
1365	0.9845649238	0.07215866333
1366	0.9845649238	0.07213630654
1367	0.9845649238	0.07206852372
1368	0.9845649238	0.07203366079
1369	0.9845649238	0.07200943161
1370	0.9845649238	0.07199797353
1371	0.9845649238	0.07198534963
1372	0.9845649238	0.07197153635
1373	0.9845649238	0.07196097914
1374	0.9845649238	0.07190064466
1375	0.9845649238	0.07187624473
1376	0.9845649238	0.07186597014
1377	0.9845649238	0.07183310325
1378	0.9845649238	0.0718255136
1379	0.9845649238	0.07181081711
1380	0.9845649238	0.07176288867
1381	0.9845649238	0.07169867988
1382	0.9845649238	0.07167034675
1383	0.9845649238	0.07163066154
1384	0.9845649238	0.07157791671
1385	0.9845649238	0.07154106951
1386	0.9845649238	0.07153441017
1387	0.9845649238	0.07150521739
1388	0.9845649238	0.0714918045
1389	0.9845649238	0.07147300407
1390	0.9845649238	0.0713856436
1391	0.9845649238	0.07137621689
1392	0.9846131584	0.07120837315
1393	0.9846131584	0.07109279143
1394	0.9846131584	0.07106683118
1395	0.9846131584	0.07105517291
1396	0.984661393	0.07098466982
1397	0.984661393	0.07095681363
1398	0.984661393	0.0709225866
1399	0.984661393	0.07089746244
1400	0.984661393	0.07085460948
1401	0.9847096276	0.07084336337
1402	0.9846131584	0.07076393994
1403	0.9847096276	0.07072933608
1404	0.9847096276	0.07067626152
1405	0.9847096276	0.0706668878
1406	0.9847096276	0.07065759652
1407	0.9847096276	0.07064808149
1408	0.9847096276	0.07056351194
1409	0.9847096276	0.07055598706
1410	0.9847096276	0.07054106683
1411	0.9847096276	0.07051673755
1412	0.9847096276	0.07051003699
1413	0.9847096276	0.07048027897
1414	0.9847096276	0.07044151817
1415	0.9848060969	0.07042879417
1416	0.9848060969	0.07040728525
1417	0.9848060969	0.07039734629
1418	0.9848060969	0.07037954682
1419	0.9848060969	0.07033943178
1420	0.9847096276	0.07032589523
1421	0.9848060969	0.07030702415
1422	0.9848060969	0.07028497942
1423	0.9848060969	0.07026222813
1424	0.9848060969	0.0702337537
1425	0.9847096276	0.07022645256
1426	0.9848060969	0.07021282769
1427	0.9849025661	0.0701129552
1428	0.9849025661	0.07010146179
1429	0.9849025661	0.07007887537
1430	0.9849025661	0.07006668718
1431	0.9849025661	0.07004077403
1432	0.9849025661	0.07002895678
1433	0.9849025661	0.06998334234
1434	0.9849025661	0.06997493425
1435	0.9848543315	0.06992238372
1436	0.9848543315	0.06990324768
1437	0.9849025661	0.06984218308
1438	0.9849025661	0.06979337733
1439	0.9849025661	0.0697654387
1440	0.9849025661	0.06975697763
1441	0.9849025661	0.0697391075
1442	0.9849025661	0.06970750653
1443	0.9849025661	0.06969416429
1444	0.9849025661	0.06962251893
1445	0.9849025661	0.06961127282
1446	0.9849025661	0.06960021513
1447	0.9849025661	0.06958985812
1448	0.9849025661	0.06955222193
1449	0.9849025661	0.06954174126
1450	0.9849025661	0.06950307467
1451	0.9849025661	0.06949424265
1452	0.9849025661	0.06947547755
1453	0.9849025661	0.06946033947
1454	0.9849025661	0.06943996105
1455	0.9849025661	0.06943291898
1456	0.9849025661	0.06940557505
1457	0.9849025661	0.06934042417
1458	0.9849025661	0.06927468449
1459	0.9849025661	0.06926819001
1460	0.9849025661	0.06924527386
1461	0.9849025661	0.06923268528
1462	0.9849025661	0.06921686419
1463	0.9849025661	0.06920458768
1464	0.9849025661	0.06919700391
1465	0.9849025661	0.06917342242
1466	0.9849025661	0.06916327737
1467	0.9849025661	0.06915526378
1468	0.9849025661	0.06911823995
1469	0.9849025661	0.06906616635
1470	0.9849025661	0.06905079274
1471	0.9849025661	0.0690432502
1472	0.9849025661	0.06902638692
1473	0.9849025661	0.06899262505
1474	0.9849990353	0.06898378125
1475	0.9849990353	0.0689754556
1476	0.9849025661	0.06894074576
1477	0.9848060969	0.06893041229
1478	0.9849025661	0.06891666378
1479	0.9849025661	0.06890670715
1480	0.9849990353	0.06889136298
1481	0.9849508007	0.06887538291
1482	0.9849508007	0.06883593321
1483	0.9849508007	0.06882108364
1484	0.9849025661	0.06880146478
1485	0.9849990353	0.06873803909
1486	0.9849990353	0.06871432217
1487	0.9849508007	0.06870251081
1488	0.9851437391	0.06866973223
1489	0.9850955045	0.06864435489
1490	0.9850955045	0.0685797045
1491	0.9850955045	0.06856407771
1492	0.9850955045	0.06854669629
1493	0.9850955045	0.06849440483
1494	0.9851437391	0.06848714491
1495	0.9851437391	0.06848169261
1496	0.9851919738	0.0684477011
1497	0.9851919738	0.0684343883
1498	0.9851919738	0.06842380165
1499	0.9851919738	0.06839153533
1500	0.9851437391	0.06837735111
1501	0.9851437391	0.06836875461
1502	0.9851437391	0.06834414271
1503	0.9851437391	0.06833690634
1504	0.9851437391	0.0683139843
1505	0.9851437391	0.06829494835
1506	0.9850472699	0.06820783518
1507	0.9850955045	0.06817099976
1508	0.9850955045	0.06810031415
1509	0.9850955045	0.06808753127
1510	0.9850955045	0.06805156139
1511	0.9851437391	0.06803407987
1512	0.9851437391	0.06800672416
1513	0.9851919738	0.06794815019
1514	0.9851919738	0.06793774607
1515	0.9851919738	0.06791759729
1516	0.9851919738	0.06791061999
1517	0.9851919738	0.06789614136
1518	0.9851919738	0.06788393551
1519	0.9852402084	0.06784309035
1520	0.9852402084	0.06783179125
1521	0.9852402084	0.06781890828
1522	0.985288443	0.06778645943
1523	0.985288443	0.06777114471
1524	0.9852402084	0.06769526587
1525	0.9853366776	0.06768728172
1526	0.9853366776	0.06768020433
1527	0.9853366776	0.06764550626
1528	0.9853366776	0.06763188728
1529	0.9853366776	0.06757854776
1530	0.9852402084	0.0675399165
1531	0.9852402084	0.06752056259
1532	0.9852402084	0.06750301042
1533	0.9852402084	0.06749487908
1534	0.9852402084	0.06748605294
1535	0.9853366776	0.0674742828
1536	0.9853366776	0.06746589827
1537	0.9853366776	0.06744438347
1538	0.9853366776	0.06743354363
1539	0.9853366776	0.0674254535
1540	0.9853366776	0.06741497283
1541	0.9852402084	0.06740333812
1542	0.9852402084	0.06739369944
1543	0.9852402084	0.06736717982
1544	0.9852402084	0.06736157443
1545	0.9852402084	0.06733686832
1546	0.9853366776	0.06732261933
1547	0.9853849122	0.06724656974
1548	0.9853849122	0.06721036434
1549	0.9854331468	0.06719026854
1550	0.9854331468	0.0671847397
1551	0.9854331468	0.06713087026
1552	0.9854331468	0.06711008557
1553	0.9854331468	0.06709130869
1554	0.9854331468	0.06708325977
1555	0.9854331468	0.06706875759
1556	0.9854331468	0.06706152122
1557	0.9854331468	0.0670299968
1558	0.9854331468	0.06701023662
1559	0.9854331468	0.0670044016
1560	0.9854331468	0.06696134844
1561	0.9854331468	0.06690636027
1562	0.9854813814	0.0668818308
1563	0.9854813814	0.06687427648
1564	0.9854813814	0.06686024534
1565	0.9855296161	0.06683762359
1566	0.9855296161	0.06681606168
1567	0.9855296161	0.0668051983
1568	0.9855296161	0.06676872794
1569	0.9855296161	0.06676238655
1570	0.9855296161	0.06673395921
1571	0.9855296161	0.06669804821
1572	0.9855296161	0.06668738502
1573	0.9855778507	0.06667414287
1574	0.9855778507	0.06663932705
1575	0.9855778507	0.0666323733
1576	0.9856260853	0.0666039283
1577	0.9856260853	0.06658760084
1578	0.9856260853	0.06656451394
1579	0.9856260853	0.06654768599
1580	0.9856260853	0.06650881921
1581	0.9856260853	0.06649749656
1582	0.9856260853	0.06647396216
1583	0.9856260853	0.06646664925
1584	0.9856260853	0.06645172313
1585	0.9856260853	0.06644100106
1586	0.9856260853	0.06643251643
1587	0.9856260853	0.06642255391
1588	0.9856260853	0.06638588925
1589	0.9856260853	0.06636724191
1590	0.9856260853	0.06635755612
1591	0.9856260853	0.06634992526
1592	0.9856260853	0.06633873803
1593	0.9856260853	0.06632974703
1594	0.9856260853	0.06631615161
1595	0.9856260853	0.06630857962
1596	0.9856260853	0.06627625442
1597	0.9856260853	0.06625147766
1598	0.9856260853	0.06624386445
1599	0.9856260853	0.06619408718
1600	0.9856260853	0.06618439551
1601	0.9856260853	0.06611542331
1602	0.9856260853	0.06610503685
1603	0.9856260853	0.06606424469
1604	0.9856260853	0.06605676102
1605	0.9856260853	0.06604369552
1606	0.9856260853	0.06600544698
1607	0.9856260853	0.06599234615
1608	0.9856260853	0.06598229531
1609	0.9856260853	0.06597664281
1610	0.9856260853	0.06596580298
1611	0.9856260853	0.06590105248
1612	0.9856260853	0.06589529401
1613	0.9856260853	0.06588857578
1614	0.9856260853	0.06588290562
1615	0.9856260853	0.06578084278
1616	0.9856260853	0.0657692434
1617	0.9856260853	0.06575947518
1618	0.9856260853	0.06575226825
1619	0.9856260853	0.06574529095
1620	0.9856260853	0.06573736569
1621	0.9856260853	0.06572157992
1622	0.9856260853	0.0656988463
1623	0.9856260853	0.0656880889
1624	0.9856260853	0.06567648951
1625	0.9856260853	0.06566931202
1626	0.9856260853	0.0656615104
1627	0.9856260853	0.06564556566
1628	0.9856260853	0.06559802583
1629	0.9856260853	0.06557506846
1630	0.9856260853	0.0655327513
1631	0.9856260853	0.06547036779
1632	0.9856260853	0.06546095874
1633	0.9856260853	0.0654551826
1634	0.9856260853	0.06544508466
1635	0.9856260853	0.06543676489
1636	0.9856260853	0.06538539786
1637	0.9856743199	0.06538097007
1638	0.9856260853	0.06535320219
1639	0.9856260853	0.06534331622
1640	0.9856743199	0.06532599957
1641	0.9856743199	0.0653205296
1642	0.9856743199	0.06531370539
1643	0.9856260853	0.06531012548
1644	0.9856260853	0.06528522507
1645	0.9856743199	0.06527427925
1646	0.9856743199	0.06526454636
1647	0.9856743199	0.06523306315
1648	0.9856743199	0.06522563836
1649	0.9856743199	0.06519042215
1650	0.9856743199	0.06518363916
1651	0.9856743199	0.06517376496
1652	0.9856743199	0.06516611054
1653	0.9856743199	0.06515865043
1654	0.9856743199	0.06512942821
1655	0.9856260853	0.06510411564
1656	0.9856743199	0.06509412956
1657	0.9856743199	0.06508614542
1658	0.9856743199	0.06502559897
1659	0.9856743199	0.06501729098
1660	0.9856743199	0.06491147747
1661	0.9857225545	0.06483601668
1662	0.9857225545	0.06479698504
1663	0.9857225545	0.06478846508
1664	0.9857225545	0.0647622693
1665	0.9857225545	0.06475283082
1666	0.9857225545	0.06474658363
1667	0.9857225545	0.06473189893
1668	0.9857225545	0.06472253109
1669	0.9857225545	0.06470178762
1670	0.9857225545	0.06469606447
1671	0.9857225545	0.06469038842
1672	0.9857225545	0.0646803788
1673	0.9857225545	0.06465879334
1674	0.9857225545	0.06462716881
1675	0.9857225545	0.06458424519
1676	0.9857225545	0.06456063425
1677	0.9857707891	0.06455360985
1678	0.985915493	0.06449163261
1679	0.9858672583	0.06448187029
1680	0.985915493	0.06443133935
1681	0.985915493	0.06441676651
1682	0.985915493	0.06439300837
1683	0.985915493	0.06438454141
1684	0.985915493	0.06437811759
1685	0.985915493	0.06435040859
1686	0.985915493	0.06434297203
1687	0.985915493	0.06433431076
1688	0.985915493	0.06431738272
1689	0.985915493	0.06430162639
1690	0.9858672583	0.06425141341
1691	0.985915493	0.06416112071
1692	0.985915493	0.06415519148
1693	0.985915493	0.06414946244
1694	0.985915493	0.06413045004
1695	0.9858672583	0.06407238244
1696	0.985915493	0.06405114438
1697	0.9858672583	0.06401005192
1698	0.9858672583	0.06397702016
1699	0.9858672583	0.06396280061
1700	0.9858672583	0.06395462216
1701	0.985915493	0.06393959594
1702	0.9859637276	0.06392345101
1703	0.9859637276	0.06389150853
1704	0.985915493	0.06388672746
1705	0.9858672583	0.06373856736
1706	0.9858672583	0.0637335861
1707	0.985915493	0.0636849511
1708	0.9858672583	0.0636664804
1709	0.985915493	0.06358248199
1710	0.985915493	0.06356543619
1711	0.985915493	0.0635604196
1712	0.985915493	0.06354237872
1713	0.985915493	0.06351001231
1714	0.985915493	0.06349376139
1715	0.985915493	0.06347249977
1716	0.985915493	0.06337995785
